row_idx,kappa,curvature_bin,lid,lof,density
500,0.34895557,high,0.30419314,1.0403811,2.6526287
501,0.26290303,low,0.18279584,1.0971777,1.3220443
502,0.33866578,high,0.12407867,1.0297205,2.6616066
503,0.18643051,low,0.17997868,1.1482166,1.7291723
504,0.26129025,low,0.19000019,1.0960662,2.4614425
505,0.29223233,medium,0.24434198,1.0073934,4.2635107
506,0.28543538,medium,0.2388824,1.0295906,4.3396597
507,0.26445854,low,0.12391406,0.982979,4.558592
508,0.28346747,medium,0.18450367,1.5478741,1.2439762
509,0.2277667,low,0.3217033,1.0319752,2.985522
510,0.16899711,low,0.17824557,1.1672177,1.5985312
511,0.36803013,high,0.32276672,0.9935691,1.8651294
512,0.1784783,low,0.37862945,1.0017494,1.8870922
513,0.2783922,medium,0.23562175,1.0327928,2.9953027
514,0.28230816,medium,0.31590155,0.975216,2.0658839
515,0.25370193,low,0.1654998,1.0720305,2.3093224
516,0.20602524,low,0.33531576,1.0142173,3.3095808
517,0.32170546,high,0.27280545,1.1114917,1.5129895
518,0.3357188,high,0.35516116,1.0310361,4.019705
519,0.30793613,medium,0.27647436,1.0461552,4.5689235
520,0.2844988,medium,0.37761286,1.0222505,4.8338323
521,0.1862632,low,0.2559922,1.0228354,4.042246
522,0.3517624,high,0.5232525,1.1029544,1.9040508
523,0.29742157,medium,0.40421918,1.0689822,3.2146907
524,0.30886477,medium,0.10425188,1.0351741,2.3675642
525,0.23878598,low,0.26885727,1.0130138,4.586116
526,0.28134257,medium,0.26310545,0.99407804,4.8905125
527,0.32574052,high,0.1833616,1.0848625,2.7035902
528,0.2735957,medium,0.21225582,1.068732,2.3146977
529,0.36242783,high,0.20396844,1.0695857,2.4403343
530,0.28795278,medium,0.1636966,1.0476487,2.9989314
531,0.19897634,low,0.15129599,1.0556654,2.7440634
532,0.285235,medium,0.25338432,1.0271575,3.8750422
533,0.20658958,low,0.23888092,0.99438816,3.820236
534,0.31705195,high,0.40386996,1.0306053,3.0925393
535,0.30351728,medium,0.19611047,1.0509791,3.088495
536,0.28681254,medium,0.22228348,1.0210507,3.3109918
537,0.21162814,low,0.2531515,1.0318168,2.5807323
538,0.22509438,low,0.28647053,0.9979866,3.727287
539,0.2842654,medium,0.36613867,1.0390236,3.6035538
540,0.36107874,high,0.17996213,0.9986271,4.56426
541,0.37573636,high,0.17911857,1.0072857,3.9938478
542,0.33135825,high,0.27659976,1.2228097,2.2167761
543,0.30861562,medium,0.313608,1.0021191,3.064343
544,0.29519147,medium,0.36032858,1.0108271,3.450243
545,0.3088451,medium,0.32347652,1.1815954,2.4238126
546,0.28679335,medium,0.27628136,1.0155206,5.105208
547,0.28366584,medium,0.30325958,1.036348,3.4291794
548,0.3130536,high,0.41903254,0.9904643,4.6315827
549,0.28028756,medium,0.2596696,1.0424782,3.8036902
550,0.24054122,low,0.15572958,1.0509259,3.131243
551,0.27335972,medium,0.20755333,1.0549868,2.8658059
552,0.335801,high,0.2309351,1.0834044,2.5102413
553,0.33510637,high,0.17822368,1.0031543,4.2434773
554,0.3039139,medium,0.21123968,0.9866918,4.1355596
555,0.309094,medium,0.2765765,1.0897435,2.8531926
556,0.3100602,high,0.16827324,1.0003785,4.135993
557,0.2654031,medium,0.20319003,1.0137627,4.673313
558,0.27547985,medium,0.27535936,1.0943729,2.2617214
559,0.26905012,medium,0.32572353,1.0306805,3.6789017
560,0.28455186,medium,0.24146123,1.0006298,3.7828803
561,0.37306458,high,0.28390187,1.0107968,3.2914
562,0.30159098,medium,0.32237172,1.0447681,3.6639645
563,0.23956245,low,0.2193315,1.0492623,2.421488
564,0.26866126,medium,0.1516992,1.392382,1.6448678
565,0.3024354,medium,0.60411817,1.0190239,4.1918116
566,0.3617866,high,0.2630683,0.9930718,5.130857
567,0.24440306,low,0.25724494,1.0017611,5.208641
568,0.350084,high,0.24603581,1.0967679,2.896989
569,0.32595128,high,0.21876073,1.1347221,2.6872218
570,0.2616241,low,0.22036776,1.4076812,1.2921475
571,0.24333936,low,0.11736035,1.0076747,3.6117384
572,0.23578298,low,0.3272468,0.9748228,5.3785677
573,0.28648376,medium,0.22560197,1.01384,3.5070817
574,0.31855744,high,0.3401319,1.0389931,3.613326
575,0.30420774,medium,0.23271136,1.0770737,2.5735476
576,0.29455864,medium,0.22213481,1.2124285,1.92269
577,0.19268727,low,0.15676326,1.3023964,1.871761
578,0.27602047,medium,0.22160807,0.9885757,5.0441003
579,0.35480654,high,0.27423742,1.0217369,3.2349057
580,0.3283443,high,0.19006671,1.0225341,4.258795
581,0.26272327,low,0.2893076,0.97857785,4.73727
582,0.367285,high,0.20078714,0.9977786,3.9566581
583,0.28934252,medium,0.2385899,1.0139042,4.6045423
584,0.29753876,medium,0.34748614,0.9956853,4.7135835
585,0.3158704,high,0.20588616,1.0279952,3.7627404
586,0.3487422,high,0.28174976,0.99673927,3.7976706
587,0.271935,medium,0.35299155,1.0192367,4.265253
588,0.24493015,low,0.37672803,1.025411,4.4294944
589,0.37263012,high,0.33512995,1.0204374,4.62809
590,0.3594399,high,0.23084751,1.0159019,4.033109
591,0.31771332,high,0.28495294,1.0164601,4.862047
592,0.318707,high,0.11160615,1.0581046,3.305813
593,0.24280024,low,0.3341345,0.98865163,3.9344506
594,0.2672798,medium,0.3945589,0.99864197,4.970495
595,0.29075885,medium,0.5010176,0.97586226,6.5702662
596,0.24633527,low,0.23741186,1.0170443,3.9347475
597,0.34089488,high,0.23264301,1.0019991,4.205921
598,0.37766117,high,0.3785142,1.0010686,4.773362
599,0.30675215,medium,0.40218434,0.971915,6.021271
600,0.33288538,high,0.15767552,0.9979967,4.4385757
601,0.35394722,high,0.3324906,0.99937767,5.1690564
602,0.30905432,medium,0.35433888,0.9796445,4.858555
603,0.36357588,high,0.3203577,1.0047175,3.8819396
604,0.19299829,low,0.3612296,0.9924127,5.5482836
605,0.3121524,high,0.32744783,1.0248907,3.7596765
606,0.28123307,medium,0.27252698,1.0157806,3.7841718
607,0.24431401,low,0.30364686,1.0301839,3.258561
608,0.31983548,high,0.22189015,1.3533834,1.3784279
609,0.32636,high,0.24412408,1.0303634,4.420594
610,0.3714834,high,0.23093566,1.1523881,2.775931
611,0.24543071,low,0.34953585,1.0267996,4.914248
612,0.31436747,high,0.531967,0.99549717,3.336084
613,0.23450667,low,0.21023728,0.9896841,4.264893
614,0.34868902,high,0.35171777,1.0451381,3.3471713
615,0.42910898,high,0.23659849,1.0058427,4.5157957
616,0.30088657,medium,0.4660042,1.0112526,3.529453
617,0.26884657,medium,0.3709083,1.1980457,1.4595555
618,0.37380558,high,0.3803499,1.0195849,4.5800056
619,0.3337294,high,0.3486464,0.9962078,4.2860913
620,0.23229736,low,0.23523273,1.0213298,3.5747907
621,0.29358244,medium,0.37528083,1.066487,3.3029573
622,0.32576877,high,0.36361924,1.0448714,2.544679
623,0.22240806,low,0.40471488,1.0079564,4.548941
624,0.2773555,medium,0.23592283,1.1386571,2.0901823
625,0.3002565,medium,0.2433035,1.0388873,3.4969652
626,0.2800209,medium,0.2644776,1.0248641,4.922637
627,0.29838824,medium,0.42994264,0.9849456,6.1851583
628,0.13956678,low,0.22744198,1.1845059,1.27152
629,0.29558265,medium,0.29195458,1.0125002,4.483061
630,0.27080536,medium,0.23266296,1.0423392,3.963098
631,0.26213014,low,0.20194298,1.002263,2.6170459
632,0.2995323,medium,0.18630143,0.98438483,4.2775097
633,0.31018335,high,0.2650344,1.0067893,4.973989
634,0.3314594,high,0.62663376,1.0175594,4.2393456
635,0.34323794,high,0.30420083,1.0877098,2.7041652
636,0.26168203,low,0.25499463,1.1514356,1.7211181
637,0.2784816,medium,0.3472975,1.1400399,2.2692995
638,0.19680911,low,0.24210341,1.0331235,3.365372
639,0.31814808,high,0.17901301,1.0572883,2.469413
640,0.3463326,high,0.4445681,0.9653324,4.9957275
641,0.26930833,medium,0.6295705,1.015233,4.2907205
642,0.30077028,medium,0.22107702,1.0194638,3.5354378
643,0.21206659,low,0.27092376,1.0042939,5.319657
644,0.28794336,medium,0.3357942,1.0171326,3.2726622
645,0.28986883,medium,0.25637493,1.0402575,3.1731238
646,0.2903871,medium,0.30564928,1.02684,4.7094088
647,0.24183261,low,0.2996344,1.0075555,3.9285417
648,0.3041759,medium,0.2320029,1.3261238,1.3205625
649,0.37119782,high,0.26729712,1.0521886,2.3854022
650,0.26967657,medium,0.24700403,0.9994042,3.474778
651,0.2320326,low,0.27897206,0.998978,4.7701497
652,0.31375796,high,0.31138954,1.0004518,3.8508317
653,0.3637746,high,0.18796769,1.0153073,3.250469
654,0.19180673,low,0.23299505,1.0457913,2.8303964
655,0.21231169,low,0.38484457,1.0561708,3.304436
656,0.28402358,medium,0.20634913,1.31887,1.9648347
657,0.18341994,low,0.34234986,0.9721251,5.7869444
658,0.27550572,medium,0.22428872,0.99204284,4.675708
659,0.31151223,high,0.19459309,1.0566858,3.3822505
660,0.30333143,medium,0.3160475,1.0121148,4.104189
661,0.2615617,low,0.27405205,1.3903039,1.6530517
662,0.2666329,medium,0.32696477,0.9887523,4.516299
663,0.26605046,medium,0.44731316,1.0199144,2.3894339
664,0.33152753,high,0.39881918,1.0014827,4.118046
665,0.3147139,high,0.2510993,1.0389427,4.7003627
666,0.340082,high,0.1996888,1.0156701,4.6658845
667,0.29617095,medium,0.19173187,1.0099581,4.2964168
668,0.286363,medium,0.22996058,1.0357605,4.67453
669,0.31086797,high,0.35878912,1.0769778,3.5674765
670,0.3266616,high,0.25936514,1.0692613,3.5347056
671,0.21165848,low,0.23711964,1.0411187,2.7919755
672,0.3322808,high,0.41995704,1.0021206,5.2495265
673,0.33980083,high,0.24422899,1.0175592,4.8985953
674,0.3513106,high,0.20570186,1.0604281,2.4591012
675,0.32420892,high,0.23631501,1.0450176,4.011271
676,0.3885752,high,0.27449745,1.3217901,2.2153094
677,0.23485911,low,0.2679401,1.0022485,5.5486484
678,0.28252262,medium,0.28994557,1.0024586,5.557011
679,0.42100227,high,0.16524154,1.1130694,3.0662751
680,0.23627514,low,0.24607529,1.0329019,3.1131623
681,0.19490999,low,0.43808123,1.0285167,3.7981174
682,0.3306831,high,0.22890541,1.2061085,2.6796193
683,0.3069539,medium,0.29286593,1.0333816,4.403668
684,0.26407194,low,0.42357817,1.0008237,4.2434397
685,0.20115149,low,0.3462131,0.9954243,5.954148
686,0.23630577,low,0.29814112,1.026258,3.8504117
687,0.36204523,high,0.2541291,1.0218198,2.8122911
688,0.1812458,low,0.54980075,0.98912215,3.9188077
689,0.38667834,high,0.26092586,0.9954301,4.9379487
690,0.23472422,low,0.17657103,1.005222,3.8339608
691,0.28481406,medium,0.44293383,1.0032792,4.517889
692,0.31731445,high,0.2601886,1.0068159,4.1450424
693,0.30173934,medium,0.2923975,1.0935632,3.496995
694,0.27105784,medium,0.24966346,1.0547636,2.4385772
695,0.2624688,low,0.28262407,1.0129204,4.35229
696,0.35807377,high,0.3658584,1.0512663,2.110667
697,0.31655473,high,0.2824296,0.9949657,4.769282
698,0.29190153,medium,0.2342265,1.0171819,4.6944094
699,0.33363092,high,0.2656362,1.0492381,2.7980335
700,0.19006294,low,0.2874444,1.3360914,0.7573193
701,0.38700044,high,0.2966895,1.0741628,1.9811351
702,0.329888,high,0.28500465,1.0142062,3.7070353
703,0.30742407,medium,0.23247512,1.0309535,3.2173653
704,0.31706065,high,0.2879833,1.0754771,2.2914803
705,0.3477263,high,0.2118961,1.0065933,4.2667613
706,0.24762833,low,0.26670963,1.0211068,3.202747
707,0.24534476,low,0.3995821,1.122373,2.9838555
708,0.28711015,medium,0.46169037,1.0004867,4.509583
709,0.2144087,low,0.20551288,1.096194,2.9521315
710,0.15290481,low,0.23525885,1.0856681,0.4534522
711,0.28941792,medium,0.19007476,0.9965346,4.029369
712,0.30317307,medium,0.16158547,1.2282969,1.1610821
713,0.2823876,medium,0.5092025,1.0187601,3.4427516
714,0.27883297,medium,0.33497825,1.0136778,4.1063147
715,0.2575389,low,0.24993171,1.168475,1.6901398
716,0.25859457,low,0.19877005,0.99212664,4.451918
717,0.32778436,high,0.30505195,1.0112981,4.1005087
718,0.29650027,medium,0.20196527,1.1383477,1.9743379
719,0.31335723,high,0.28607717,1.0076122,4.054304
720,0.26505053,medium,0.32591724,1.0190755,3.998837
721,0.2532916,low,0.17803442,1.0434203,4.3532386
722,0.2486394,low,0.29842344,0.98023456,5.6900105
723,0.26900458,medium,0.2923599,1.0700763,3.2957206
724,0.22593343,low,0.33434364,1.0321605,4.2870536
725,0.22780162,low,0.32982928,1.003792,5.196227
726,0.36315465,high,0.28073886,1.0039214,4.1144333
727,0.26901668,medium,0.22803293,1.0108925,5.172392
728,0.33032095,high,0.3144728,0.97155195,5.8341746
729,0.34791642,high,0.48442286,1.0057061,5.477267
730,0.23587912,low,0.18446967,0.97469515,5.710695
731,0.3104546,high,0.5142141,0.99319345,5.945929
732,0.32872522,high,0.350332,0.9999139,5.395772
733,0.26547873,medium,0.27324718,1.0310543,4.013572
734,0.36025476,high,0.1886035,1.0091563,4.9447923
735,0.3761593,high,0.39899215,1.011742,4.750918
736,0.24294543,low,0.15097494,0.99274224,4.195038
737,0.3175605,high,0.23380974,0.9765247,5.746206
738,0.1934923,low,0.3850321,0.963401,6.3091054
739,0.34465826,high,0.25733048,1.0331632,4.7094045
740,0.24716705,low,0.22436474,0.9790172,5.172782
741,0.31420726,high,0.2151401,1.0419104,3.9279764
742,0.21569198,low,0.19945516,1.0287377,4.6648
743,0.24722606,low,0.23579623,1.0320262,3.7534947
744,0.15912402,low,0.24696976,1.0086178,3.754365
745,0.37303913,high,0.21932803,0.99862355,4.7311354
746,0.33610845,high,0.288835,1.0167698,4.715541
747,0.31938672,high,0.28486207,0.9953515,3.9329386
748,0.2179212,low,0.34629154,1.0262892,3.007791
749,0.37393665,high,0.30450705,1.0296285,3.3666027
750,0.3152122,high,0.18923832,0.98530334,4.8721952
751,0.35577148,high,0.1868069,1.0237337,4.2161055
752,0.27302825,medium,0.36947495,1.0198957,2.5962431
753,0.3527962,high,0.3282053,0.991594,5.56403
754,0.3323912,high,0.28075308,0.98265016,3.9903593
755,0.3936084,high,0.2970436,0.98499733,4.570919
756,0.37447327,high,0.32285008,1.0851008,2.717273
757,0.2345292,low,0.2009577,1.0251616,3.8603363
758,0.30087906,medium,0.20587444,1.0437514,3.4756513
759,0.2506864,low,0.27503982,0.97177273,5.180247
760,0.32117343,high,0.26535928,0.98357165,4.839107
761,0.25142288,low,0.19389671,1.0119188,3.2266338
762,0.3357101,high,0.21281044,0.99756604,5.266327
763,0.33522278,high,0.22059101,1.0335339,3.9016504
764,0.17757022,low,0.687718,0.9974643,3.8714147
765,0.2522515,low,0.33433288,1.0999455,2.746664
766,0.18026948,low,0.19280358,1.0108498,4.7509313
767,0.3372681,high,0.2524982,1.028714,3.8729978
768,0.27725714,medium,0.2934572,1.0151666,3.6879091
769,0.31487143,high,0.33354414,1.0300859,3.913573
770,0.32110828,high,0.20063616,1.1417881,2.1980867
771,0.33197302,high,0.26155904,1.0018171,4.3728313
772,0.33090913,high,0.22887163,1.0172558,4.0499864
773,0.31196225,high,0.27960005,0.98911667,5.6839776
774,0.2919938,medium,0.32956094,0.98696834,5.6008983
775,0.21769571,low,0.19608988,1.0151162,3.9795368
776,0.34505343,high,0.29333204,1.0118865,3.3425477
777,0.33687383,high,0.25133097,1.0533407,4.342007
778,0.31012166,high,0.35523766,1.0706643,1.7680907
779,0.25504243,low,0.31903958,1.0753262,1.2699529
780,0.40054065,high,0.20884292,1.0294802,3.1154728
781,0.16930395,low,0.28397286,0.98607326,4.161123
782,0.27648395,medium,0.41924757,1.1279696,2.7156029
783,0.3547488,high,0.18994352,1.0228512,3.9808211
784,0.21888185,low,0.3211043,0.99991924,4.257713
785,0.3238203,high,0.19054927,1.0223926,3.5860538
786,0.36083293,high,0.3209427,1.0539882,1.3849609
787,0.31732136,high,0.28734276,1.0373262,4.7120132
788,0.2072491,low,0.42391554,0.98066026,6.4915814
789,0.36547196,high,0.15525237,1.0245347,4.2726297
790,0.2173953,low,0.4186765,0.99287933,4.8657193
791,0.31514555,high,0.4466216,1.0570073,2.5526211
792,0.2926227,medium,0.26447904,1.0404434,3.3167691
793,0.34541577,high,0.24276362,1.0663645,3.4614332
794,0.28284675,medium,0.20539427,1.0420166,3.0917625
795,0.29689312,medium,0.2666448,0.99043584,5.8382163
796,0.26486623,medium,0.68456715,0.9988667,3.7437568
797,0.2730462,medium,0.39400047,1.0781429,2.0311048
798,0.2631932,low,0.39350936,1.0804201,1.8047941
799,0.28667122,medium,0.34989172,1.0385314,2.7472436
800,0.31593162,high,0.19440424,0.99378085,4.5578
801,0.1694135,low,0.35606644,1.0101192,5.4266043
802,0.26811004,medium,0.28638145,1.0499991,3.582626
803,0.26113242,low,0.3310137,1.0069335,4.5196157
804,0.35063708,high,0.120522685,1.0166498,3.9723535
805,0.3406902,high,0.3542149,1.0296372,3.5857458
806,0.23231971,low,0.41676924,0.99991256,3.4476018
807,0.21031767,low,0.42565185,0.96357095,6.2765594
808,0.33706158,high,0.3112046,1.015218,5.174269
809,0.23904902,low,0.24960524,0.9954746,3.180835
810,0.325585,high,0.31624284,1.0417271,2.069667
811,0.22055197,low,0.16609785,0.9947145,5.004599
812,0.29462796,medium,0.19606312,1.0950549,2.585033
813,0.3079952,medium,0.39015222,0.97989964,5.061283
814,0.2457031,low,0.3423114,1.0032575,4.4837394
815,0.26132816,low,0.40266645,1.0719556,4.0843015
816,0.25399023,low,0.26879454,1.0459267,3.4235961
817,0.3192578,high,0.4854549,0.9902999,3.8372905
818,0.23940885,low,0.23236738,1.1911579,2.3843539
819,0.11130977,low,0.3060934,0.9968187,4.4942527
820,0.26955014,medium,0.3514923,1.0160122,4.975535
821,0.268606,medium,0.2599681,0.97726643,4.2849584
822,0.21694577,low,0.37726888,0.9967079,5.0984287
823,0.32465255,high,0.3852398,1.0288563,3.3671656
824,0.2932709,medium,0.3021053,1.0503004,3.7724447
825,0.24024731,low,0.12270084,1.1068861,2.041124
826,0.22386652,low,0.25678733,1.2122779,2.151871
827,0.3493451,high,0.20751755,1.0972518,2.5611117
828,0.16602874,low,0.17143257,1.0388792,4.4517136
829,0.32789022,high,0.5408111,0.99696714,4.2605186
830,0.38495886,high,0.13030834,1.0271267,3.8191192
831,0.3344124,high,0.4752672,0.9939852,4.912512
832,0.29748732,medium,0.56386584,1.0171058,2.6894827
833,0.31176782,high,0.16341291,1.0498506,2.9988585
834,0.30962962,medium,0.30648187,1.0406934,2.8787575
835,0.37865186,high,0.29904112,0.99407405,3.8512475
836,0.33903736,high,0.22751093,0.9898475,4.9542823
837,0.38772243,high,0.3546448,0.96969527,5.2913
838,0.2086739,low,0.3070205,0.99536604,3.9274318
839,0.3199619,high,0.15887171,1.0477923,3.1144364
840,0.23505658,low,0.2780103,1.0514315,2.433909
841,0.3385777,high,0.21933061,1.0027357,3.844875
842,0.2853595,medium,0.33421123,0.993912,5.0225344
843,0.36843294,high,0.22311099,1.0696539,3.3130171
844,0.24894845,low,0.25427774,1.1039901,2.3965776
845,0.1717835,low,0.086193874,1.1350205,1.7980585
846,0.23915559,low,0.25639758,1.120102,2.3614902
847,0.31592554,high,0.22959843,1.0352807,3.2686863
848,0.24597692,low,0.3410161,1.0208046,3.4209137
849,0.24143672,low,0.29084012,1.0931915,2.5590255
850,0.3029939,medium,0.25761193,1.0207126,3.1783938
851,0.27772284,medium,0.26897964,1.025306,3.8795266
852,0.3160811,high,0.24690008,0.9791359,5.8370924
853,0.14921111,low,0.17334734,1.0029397,3.7744591
854,0.1737169,low,0.24986632,1.2301415,0.6305576
855,0.2725622,medium,0.20411888,0.97852314,4.741812
856,0.3184685,high,0.17522961,1.0771198,3.3961911
857,0.33602965,high,0.29031393,1.0429074,2.0562692
858,0.23806447,low,0.23141512,0.99294907,4.144053
859,0.2029739,low,0.2290609,1.0002553,4.9078794
860,0.33303833,high,0.3789654,1.0030758,4.3041024
861,0.32131392,high,0.1261201,0.9899237,3.9190109
862,0.2845193,medium,0.21518047,1.0395621,3.9831831
863,0.30351317,medium,0.33339992,1.0101956,3.9492056
864,0.34642684,high,0.35669255,1.0915558,2.349328
865,0.25047672,low,0.18868609,1.0474985,2.4491832
866,0.23758352,low,0.21701819,1.0125853,3.6046
867,0.25876254,low,0.19878082,1.0517166,2.4952133
868,0.28696275,medium,0.31563678,1.020684,3.6150074
869,0.31861126,high,0.22160919,1.0683634,2.3240397
870,0.23355621,low,0.3439598,0.9686788,2.8716278
871,0.21119153,low,0.26300445,1.1530976,1.796606
872,0.22618908,low,0.19554487,0.98701125,4.708462
873,0.23926133,low,0.24770504,0.9913914,5.16267
874,0.25610054,low,0.36496544,0.9872216,5.299892
875,0.19312698,low,0.1741681,1.0299203,3.4392076
876,0.23345608,low,0.253206,0.9910141,3.7065332
877,0.33488858,high,0.2400001,0.99786943,4.9664097
878,0.294461,medium,0.23377141,1.0645431,4.1395435
879,0.2987851,medium,0.27746317,1.0109326,3.88551
880,0.21026391,low,0.28733414,1.0182351,4.0917892
881,0.3247816,high,0.26192415,0.9942385,4.105272
882,0.2499103,low,0.32631582,1.0869366,2.2956746
883,0.26830935,medium,0.31884226,1.0489547,2.8446271
884,0.28102112,medium,0.31160617,1.0399143,4.723824
885,0.2786526,medium,0.25181177,1.0220457,3.7235062
886,0.29561555,medium,0.12893768,1.1235491,2.5550332
887,0.20426011,low,0.16257206,1.0527211,2.3435717
888,0.25332457,low,0.36920217,0.9903504,3.0893707
889,0.27891606,medium,0.24980506,1.026492,2.964497
890,0.22744375,low,0.2871535,1.1233184,1.8568087
891,0.33254254,high,0.16328758,1.0598763,3.596556
892,0.35252047,high,0.31579363,1.0632999,2.7904663
893,0.33592212,high,0.49099007,0.9919054,4.6346154
894,0.3375963,high,0.3198856,1.0701048,2.866854
895,0.3513162,high,0.22500136,1.0270445,3.6804864
