row_idx,kappa,curvature_bin,lid,lof,density,label
462,0.5505357,high,0.16162185,1.1543378,0.07579185,4
463,0.5731455,high,0.1674787,1.028361,0.12690178,4
464,0.5838562,high,0.0912486,1.2671114,0.09334519,2
465,0.5353365,high,0.09135685,0.9844606,0.1259918,0
466,0.42137754,low,0.12606026,0.9976285,0.13591751,8
467,0.3454352,low,0.45721757,1.0235206,0.22532734,1
468,0.58455133,high,0.16660826,1.1273755,0.10188436,9
469,0.43940467,low,0.18165742,1.0953956,0.24668035,1
470,0.52901703,medium,0.22495005,1.1414287,0.12537588,7
471,0.4128331,low,0.17023072,1.0031577,0.13972488,6
472,0.6006056,high,0.071596384,1.1207397,0.07581186,5
473,0.35563272,low,0.10947493,1.4113046,0.06695296,0
474,0.34188753,low,0.3793701,1.4455222,0.03205245,6
475,0.43521386,low,0.04912481,1.1047976,0.12985012,6
476,0.5286907,medium,0.09638886,1.0216863,0.14185606,9
477,0.3475802,low,0.21603389,1.2152779,0.042776495,3
478,0.56667167,high,0.08869547,1.0658472,0.068687506,2
479,0.5776091,high,0.13068116,1.0597361,0.10024781,3
480,0.5028931,medium,0.15495943,1.11379,0.06674865,0
481,0.4854802,medium,0.3195923,1.0653567,0.13128439,9
482,0.386683,low,0.32227322,1.1325262,0.15247007,1
483,0.5361285,high,0.15187125,1.0474464,0.073701486,2
484,0.5807996,high,0.07841868,1.1573582,0.09119947,8
485,0.44826388,low,0.1894447,1.0259364,0.1354715,4
486,0.47146595,low,0.1361671,0.9885257,0.15834136,7
487,0.5058709,medium,0.13473403,1.1159186,0.07884507,5
488,0.38151294,low,0.08572417,1.2615007,0.16034357,9
489,0.51494074,medium,0.17501912,0.9862241,0.099892326,0
490,0.45731926,low,0.17334098,1.115002,0.07135726,0
491,0.5407392,high,0.19214694,1.0351983,0.114152506,8
492,0.53238225,high,0.10555516,1.1395108,0.111253284,7
493,0.49037993,medium,0.11997653,1.1844476,0.09616348,9
494,0.38066006,low,0.23095946,1.0840744,0.28586632,1
495,0.5325959,high,0.11428429,1.069883,0.09364832,5
496,0.56499046,high,0.09008986,1.1575673,0.09182181,4
497,0.58989114,high,0.116705455,1.1791556,0.058136135,2
498,0.5267892,medium,0.12200399,1.0194129,0.08037549,0
499,0.54984146,high,0.1378574,1.0727315,0.07650514,3
500,0.47290605,low,0.17408757,1.2485646,0.046143837,2
501,0.4416842,low,0.06264107,1.068758,0.11642217,9
502,0.5293518,medium,0.1850531,1.1404058,0.07695811,3
503,0.30357426,low,0.24004231,1.1407706,0.16131307,1
504,0.5195453,medium,0.23110698,1.0741699,0.089245416,0
505,0.48546356,medium,0.09255484,1.1233529,0.09553492,4
506,0.51317525,medium,0.1701658,0.98504096,0.14114295,8
507,0.48079783,medium,0.223854,1.0175883,0.084589526,0
508,0.55669427,high,0.15538171,1.0542855,0.12641357,4
509,0.50282,medium,0.090121746,1.1926929,0.09215683,3
510,0.5585374,high,0.14454873,1.0152069,0.117260344,9
511,0.48420602,medium,0.13823599,1.0664039,0.10757289,9
512,0.43692642,low,0.17109875,1.0789032,0.073274285,6
513,0.45893836,low,0.16852582,0.9873482,0.18226136,9
514,0.36308503,low,0.25418332,0.99832636,0.4752432,1
515,0.59253067,high,0.149493,1.0060796,0.13168938,8
516,0.57888126,high,0.06000587,1.0129925,0.10816209,8
517,0.5538207,high,0.10705531,1.2591679,0.06613052,2
518,0.468786,low,0.17450692,1.1319338,0.07825942,9
519,0.59927005,high,0.024413306,1.2552592,0.08737586,2
520,0.4826858,medium,0.1185104,1.0806671,0.09749387,3
521,0.4927737,medium,0.2037254,1.0495337,0.14687507,7
522,0.5862724,high,0.038412113,1.2364465,0.052510496,2
523,0.56843525,high,0.10997138,1.014906,0.121829845,5
524,0.5596157,high,0.0802685,1.1064153,0.1104612,7
525,0.5129986,medium,0.15412337,1.1325135,0.05466595,2
526,0.6003243,high,0.25438988,1.1248649,0.056675814,2
527,0.5987104,high,0.12999643,1.0950748,0.08895245,3
528,0.44510394,low,0.13210131,1.0703865,0.11596857,6
529,0.46810448,low,0.15052749,1.0677963,0.322318,1
530,0.53985596,high,0.12827866,1.0944694,0.08170744,3
531,0.5550945,high,0.11242355,0.99515694,0.12215897,5
532,0.5762633,high,0.12907092,1.1094,0.08551883,2
533,0.52675676,medium,0.12690003,0.9789947,0.17232819,9
534,0.4044636,low,0.14737079,0.9899326,0.45751858,1
535,0.543454,high,0.102609746,1.1366763,0.074514106,5
536,0.5300441,medium,0.097432576,1.030057,0.36305013,1
537,0.5600813,high,0.062915996,1.1639347,0.10104798,7
538,0.46811527,low,0.15437295,1.0884368,0.08569959,5
539,0.22737163,low,0.2906944,1.4978976,0.0315953,3
540,0.46719676,low,0.10617671,1.1747411,0.07482823,2
541,0.4638443,low,0.08540166,1.0710047,0.09224306,6
542,0.5855073,high,0.12894927,0.9843088,0.14829996,8
543,0.43694252,low,0.14907828,1.0702565,0.07617328,5
544,0.45908237,low,0.09070591,1.0506153,0.11860586,7
545,0.5507926,high,0.053948868,1.4912934,0.056864932,4
546,0.5010741,medium,0.09273858,1.0437943,0.1065867,9
547,0.4130398,low,0.106095865,1.2989854,0.05435106,3
548,0.4871971,medium,0.20378426,1.2730529,0.08353023,7
549,0.53197646,high,0.13826469,1.1478075,0.10356471,6
550,0.4697047,low,0.24744487,1.2254795,0.05832511,8
551,0.5163008,medium,0.24217612,1.0012494,0.1326185,6
552,0.4160726,low,0.12369582,1.088433,0.1258429,8
553,0.54823077,high,0.1801748,1.0290353,0.120383784,3
554,0.54337746,high,0.09285799,1.112901,0.11567459,2
555,0.57154965,high,0.118779585,1.0040025,0.13875991,8
556,0.46736854,low,0.14417818,1.0047889,0.14961937,4
557,0.528504,medium,0.09081864,1.1929281,0.060779743,2
558,0.26185352,low,0.12028216,2.853768,0.013660214,3
559,0.5577203,high,0.15845264,1.0790482,0.06907101,5
560,0.4532817,low,0.17374654,1.0128274,0.12817495,6
561,0.5805916,high,0.08711397,1.0319972,0.09278289,4
562,0.31948292,low,0.14128903,1.244938,0.032324925,2
563,0.52271205,medium,0.09554366,1.2293633,0.089340284,4
564,0.49826503,medium,0.074803546,1.3339648,0.18776864,1
565,0.544503,high,0.068224944,1.2565359,0.08244986,5
566,0.53266597,high,0.13542868,1.0783391,0.08442712,0
567,0.5743024,high,0.15601602,1.0778121,0.08198219,2
568,0.49842358,medium,0.16868635,0.9892363,0.121989064,5
569,0.5163035,medium,0.08418326,0.9919733,0.12914947,0
570,0.3117317,low,0.13262834,0.9843441,0.41720054,1
571,0.52044404,medium,0.30172658,1.108866,0.07624039,3
572,0.4497851,low,0.16891673,1.0570515,0.12504673,9
573,0.5800069,high,0.09589959,1.0711291,0.11412077,8
574,0.6123122,high,0.097247615,1.0103948,0.09580343,3
575,0.47592598,low,0.14451662,1.0131652,0.12132791,6
576,0.47270316,low,0.1621696,1.0286672,0.09828104,0
577,0.52497387,medium,0.12486909,1.1447221,0.065605566,2
578,0.5731504,high,0.101216905,1.0803869,0.070181526,3
579,0.5611396,high,0.16444638,1.1147425,0.13358778,7
580,0.44107473,low,0.10548949,1.0898813,0.2940097,1
581,0.5231943,medium,0.20189342,1.0230304,0.07820355,0
582,0.477557,medium,0.21103701,1.2095304,0.2355382,1
583,0.51124585,medium,0.07659419,1.3802136,0.058682848,4
584,0.5231824,medium,0.2381007,1.0038466,0.12859946,6
585,0.3044899,low,0.20739354,0.9681862,0.50372034,1
586,0.5338285,high,0.099347815,1.0871433,0.09127154,5
587,0.53131974,medium,0.11385384,1.0534204,0.11354723,6
588,0.45523888,low,0.07865995,1.2874687,0.05348936,5
589,0.50925726,medium,0.1293407,1.3290386,0.06974656,4
590,0.40397567,low,0.2284386,1.0529541,0.34766886,1
591,0.5105917,medium,0.07994466,1.0615145,0.103640206,8
592,0.5629098,high,0.15717077,1.0162989,0.09036533,3
593,0.49881512,medium,0.18450922,1.1796063,0.06706898,7
594,0.5383395,high,0.11348276,1.1366107,0.0737258,8
595,0.55221295,high,0.1450848,1.090093,0.08075783,5
596,0.4539451,low,0.12501359,1.060075,0.11248179,2
597,0.49445695,medium,0.1649974,1.012109,0.13152176,7
598,0.52317095,medium,0.16319153,1.0832757,0.102258265,7
599,0.5602926,high,0.15951185,1.0379119,0.113506235,5
600,0.46242458,low,0.12768817,1.1801566,0.08755879,9
601,0.6111307,high,0.14959951,1.0107992,0.102720246,2
602,0.5009159,medium,0.10944253,1.1491873,0.10752536,4
603,0.51811016,medium,0.06808799,1.1965795,0.088714704,4
604,0.42179012,low,0.2579855,0.99494904,0.32174867,1
605,0.40649855,low,0.08784291,1.0456154,0.105082884,7
606,0.5542071,high,0.1426285,0.99136597,0.112311326,5
607,0.54849696,high,0.05828868,1.3026271,0.07610899,4
608,0.49744076,medium,0.07088157,1.0248704,0.095020935,2
609,0.63565433,high,0.14359154,1.042346,0.09904054,3
610,0.54116637,high,0.17306104,1.201196,0.084334254,4
611,0.4304214,low,0.1574946,1.0602411,0.2866299,1
612,0.4253446,low,0.13012782,0.96532744,0.17073886,4
613,0.5290861,medium,0.13090636,1.1477273,0.105449826,2
614,0.48305726,medium,0.25867867,1.002186,0.1514749,4
615,0.453026,low,0.31409147,1.0844742,0.26576677,1
616,0.5463302,high,0.15320165,1.0558101,0.056616645,2
617,0.55741864,high,0.124860875,1.2544378,0.05723478,4
618,0.40626782,low,0.08688774,1.1199381,0.26977232,1
619,0.39915907,low,0.15268098,1.0730485,0.30516782,1
620,0.5324527,high,0.11904854,1.0504799,0.13509782,6
621,0.4258458,low,0.16137944,1.1515615,0.06096597,5
622,0.50393176,medium,0.19906129,1.0054001,0.1591617,9
623,0.41100985,low,0.16228947,1.0482407,0.277203,1
624,0.5177642,medium,0.066961855,1.2536055,0.06426258,9
625,0.5173682,medium,0.17022711,1.0725793,0.087727,8
626,0.50814056,medium,0.18718533,1.1098193,0.07360344,0
627,0.55533886,high,0.05314634,1.3442571,0.0716526,2
628,0.60572386,high,0.04811339,1.0802354,0.098963484,3
629,0.346303,low,0.34416738,1.308524,0.040884487,3
630,0.5613558,high,0.10811929,0.9876142,0.11893559,0
631,0.27482665,low,0.31365716,0.98854375,0.482129,1
632,0.34705907,low,0.24838382,1.00624,0.3942131,1
633,0.48311442,medium,0.204191,1.0443023,0.13997702,9
634,0.5342883,high,0.15559371,1.0483626,0.13580906,4
635,0.3690529,low,0.38009155,1.1841598,0.041413337,7
636,0.53697973,high,0.10145622,1.0325135,0.100427166,8
637,0.5258236,medium,0.2322332,1.0963612,0.11630492,7
638,0.5806217,high,0.18651414,1.0734309,0.07023751,3
639,0.47446048,low,0.1725505,1.1415724,0.14338595,4
640,0.46377414,low,0.18393034,1.0227635,0.15180166,9
641,0.4447103,low,0.14415145,1.0913929,0.07315061,6
642,0.5047944,medium,0.093536966,0.9972834,0.123721175,0
643,0.51466906,medium,0.11497972,1.0873396,0.120850876,4
644,0.40233004,low,0.1185625,1.1590589,0.05969853,9
645,0.4859799,medium,0.16360858,0.99778247,0.087751605,6
646,0.5667479,high,0.083301045,1.0015655,0.114017144,8
647,0.57321906,high,0.15486483,1.1005785,0.07841947,2
648,0.4889843,medium,0.26217192,1.0239578,0.11103121,9
649,0.4554749,low,0.055230416,1.0741925,0.108805515,4
650,0.49448568,medium,0.074500464,1.1134086,0.11043798,8
651,0.4985506,medium,0.18229821,1.018299,0.1297409,7
652,0.5402367,high,0.2603774,1.0252723,0.13112466,8
653,0.37492317,low,0.21327682,1.0145279,0.36554378,1
654,0.4647475,low,0.19930258,1.0779934,0.07258141,0
655,0.548559,high,0.13628922,1.0142472,0.08000189,2
656,0.42105007,low,0.1932178,1.1777871,0.07781892,6
657,0.40426964,low,0.13223855,1.0460331,0.31762615,1
658,0.503359,medium,0.09793366,1.3764076,0.061130382,7
659,0.5270833,medium,0.13278943,1.0004702,0.15517578,9
660,0.51914835,medium,0.10894672,1.0793145,0.10849531,8
661,0.5222608,medium,0.2193214,1.0036323,0.15260626,4
662,0.41131634,low,0.1665899,1.2095959,0.06390318,7
663,0.50100034,medium,0.17408593,1.0054433,0.13746336,4
664,0.50885946,medium,0.056807075,1.1871904,0.08811597,8
665,0.52320635,medium,0.10163425,1.3146607,0.0811492,7
666,0.37704265,low,0.03391634,1.9976974,0.035154805,6
667,0.40745544,low,0.20809594,1.0545369,0.32544127,1
668,0.52619374,medium,0.14734182,1.0369073,0.076400526,0
669,0.5112337,medium,0.10241856,1.074728,0.11407509,4
670,0.47785234,medium,0.10760248,0.99902976,0.1405724,3
671,0.4139833,low,0.12186214,1.1096723,0.09977597,6
672,0.5381274,high,0.17249075,1.1124668,0.078292705,5
673,0.43132216,low,0.122350074,1.096491,0.32690248,1
674,0.50310254,medium,0.06885251,1.3273615,0.06613783,5
675,0.47989905,medium,0.09231826,1.1547257,0.08111257,6
676,0.53697133,high,0.08144524,1.2892629,0.11510241,3
677,0.6052777,high,0.076405354,1.0875798,0.09987177,3
678,0.5959542,high,0.092583634,1.1263142,0.061431587,8
679,0.48946512,medium,0.07656627,1.2886134,0.07888058,5
680,0.4773798,medium,0.0867469,1.1720856,0.07788652,0
681,0.42221904,low,0.13586055,1.1137763,0.07143402,0
682,0.5784937,high,0.18232149,1.0069867,0.098170064,2
683,0.44580817,low,0.23028558,1.3832955,0.042542193,2
684,0.55656725,high,0.12031194,1.0418899,0.09893654,5
685,0.38711137,low,0.18759052,1.0651174,0.090868935,5
686,0.42754823,low,0.08509443,1.3675137,0.038386565,2
687,0.5033773,medium,0.08142517,1.211885,0.0740212,8
688,0.5131315,medium,0.2557957,1.0830806,0.29142928,1
689,0.49939716,medium,0.111313455,1.0886165,0.12044386,7
690,0.4914481,medium,0.1536488,1.0810502,0.056170385,2
691,0.46601754,low,0.086281106,1.0880162,0.08566945,5
692,0.5206102,medium,0.23213434,1.0168064,0.10762349,2
693,0.5224911,medium,0.11280329,1.0362159,0.13290879,7
694,0.5250144,medium,0.16208413,1.0567278,0.07539667,3
695,0.5249915,medium,0.0888785,1.0216295,0.11299919,3
696,0.44283026,low,0.1547626,1.041304,0.10912706,6
697,0.6150806,high,0.11518349,1.0771912,0.100188464,8
698,0.55603516,high,0.115551904,1.1090705,0.05563634,2
699,0.49369556,medium,0.1509479,1.039061,0.081147306,0
700,0.49892688,medium,0.18113028,1.2033163,0.07732169,2
701,0.4703802,low,0.22598442,1.096585,0.09375772,2
702,0.46455604,low,0.11234396,1.0602297,0.1309462,7
703,0.5242014,medium,0.19652203,1.1463141,0.07054024,2
704,0.49564427,medium,0.08505144,1.0181867,0.083489366,0
705,0.37927574,low,0.1886809,1.0766044,0.3449967,1
706,0.38825625,low,0.27932778,1.0253649,0.2912827,1
707,0.41854733,low,0.21389161,1.021793,0.11831775,7
708,0.5339242,high,0.10090504,1.1880811,0.10947596,7
709,0.46995562,low,0.0902854,1.311514,0.075214244,3
710,0.47956133,medium,0.07964044,1.1565872,0.07902363,9
711,0.5933001,high,0.07536105,1.0273423,0.12723379,8
712,0.42381543,low,0.20078863,1.0311596,0.32381022,1
713,0.51602393,medium,0.08962398,1.0117834,0.12654434,5
714,0.46915543,low,0.13415769,1.0258393,0.13998978,6
715,0.54099774,high,0.05184419,1.0626199,0.092066824,5
716,0.45661145,low,0.08932853,1.161157,0.05211031,2
717,0.36338276,low,0.1508252,0.9927599,0.3967938,1
718,0.63455284,high,0.11480543,1.0956872,0.107837826,8
719,0.5172621,medium,0.13314876,0.98223686,0.15814212,8
720,0.5182072,medium,0.13541731,1.0155486,0.12932721,9
721,0.453108,low,0.13922085,1.0747043,0.3061955,1
722,0.53529257,high,0.08589695,1.0891781,0.09158425,8
723,0.51657754,medium,0.12648912,1.0631824,0.09852731,7
724,0.5322567,high,0.10971761,1.0489906,0.10623283,0
725,0.4613678,low,0.09063287,1.2252012,0.046609968,7
726,0.4916172,medium,0.22137189,1.0148616,0.16212177,7
727,0.52493536,medium,0.08902332,1.0779395,0.121543735,9
728,0.5424286,high,0.11840352,1.025941,0.12775679,8
729,0.5420388,high,0.10974003,1.0214102,0.14091192,8
730,0.5672297,high,0.12305711,1.0602429,0.08013755,5
731,0.401447,low,0.033018444,1.7701316,0.101035886,2
732,0.4875399,medium,0.12742163,0.979466,0.11856118,5
733,0.52228695,medium,0.20261057,1.2339045,0.08767099,8
734,0.4962846,medium,0.11502616,1.0321143,0.109385714,0
735,0.47218728,low,0.1373135,1.0106384,0.15767594,7
736,0.51105964,medium,0.15950358,1.091543,0.07471479,2
737,0.46377146,low,0.15721515,1.169094,0.046702262,3
738,0.23586333,low,0.41407058,1.901966,0.01937781,7
739,0.51628244,medium,0.16500519,1.0629247,0.11151734,0
740,0.45558983,low,0.11873669,1.0250571,0.11852237,3
741,0.49821258,medium,0.06304602,1.2945493,0.07839937,0
742,0.26471353,low,0.31412205,1.3362231,0.10400391,1
743,0.57947224,high,0.1721843,1.0596751,0.10534477,8
744,0.5349121,high,0.14187594,1.2276018,0.069865055,6
745,0.3931595,low,0.36312193,0.9748878,0.39994892,1
746,0.59312475,high,0.0835656,1.1090409,0.10257737,8
747,0.34734666,low,0.23193665,1.2542669,0.030720003,9
748,0.5093689,medium,0.12939829,1.1381007,0.098404594,6
749,0.4385873,low,0.07301247,1.1272591,0.10162839,2
750,0.43271834,low,0.22499344,1.4242959,0.031440727,4
751,0.5651118,high,0.1145542,1.1101669,0.063453585,2
752,0.5245844,medium,0.19164474,1.2003161,0.07699663,9
753,0.5474402,high,0.10626685,1.0085077,0.12310139,0
754,0.288974,low,0.2190465,1.0134518,0.4066658,1
755,0.54466724,high,0.115916654,1.0229398,0.08335919,0
756,0.3089128,low,0.13786827,1.1841456,0.068299994,7
757,0.5346708,high,0.11916733,1.1687503,0.07159624,9
758,0.43748832,low,0.21515499,0.97821546,0.15155591,9
759,0.5730912,high,0.22247523,1.0526879,0.053667083,2
760,0.52450156,medium,0.06501471,1.0373651,0.096234106,4
761,0.21994156,low,0.0734231,1.5318235,0.10937546,7
762,0.5576937,high,0.059894614,1.0614974,0.09477707,3
763,0.4188127,low,0.11055056,1.2583424,0.051397167,6
764,0.46492183,low,0.1084311,1.246772,0.08622359,5
765,0.5026164,medium,0.098361365,1.159691,0.046505406,4
766,0.5636337,high,0.11429735,1.0004144,0.12992771,8
767,0.55547976,high,0.21872878,1.1610947,0.08426379,5
768,0.51501656,medium,0.09026748,1.1025774,0.12745097,6
769,0.49555433,medium,0.15167977,1.0251721,0.1341955,7
770,0.6107165,high,0.10010301,1.1126992,0.07638984,4
771,0.5040902,medium,0.14594722,1.0239491,0.1205116,0
772,0.5682962,high,0.11207094,1.0409454,0.1123593,3
773,0.45408803,low,0.105875194,1.3375067,0.04937098,6
774,0.45823777,low,0.10011908,1.0369848,0.07268464,2
775,0.5602672,high,0.1179291,1.1066632,0.096425295,4
776,0.56188947,high,0.062218957,1.2940636,0.080482244,4
777,0.5745725,high,0.09977013,1.0131171,0.10363094,8
778,0.5403913,high,0.079665706,1.1228237,0.10819515,9
779,0.43959916,low,0.11574779,1.0678607,0.07609647,0
780,0.5686341,high,0.07024163,1.1926559,0.05941408,5
781,0.47063315,low,0.08114648,1.1627003,0.11092806,9
782,0.52381676,medium,0.11388399,1.0717095,0.06438873,2
783,0.5171063,medium,0.10009839,1.24229,0.08306897,4
784,0.4650613,low,0.088966206,1.0286555,0.06887691,2
785,0.24847364,low,0.20349452,1.4617691,0.13216205,1
786,0.58204794,high,0.09592451,1.0398031,0.09437545,2
787,0.4868644,medium,0.11602603,1.4336022,0.055836666,9
788,0.48986048,medium,0.20168832,1.0339954,0.12269013,6
789,0.54519975,high,0.09693567,1.0025412,0.14551768,9
790,0.5663736,high,0.08736292,1.2369453,0.047843054,2
791,0.6038435,high,0.062177442,1.1221846,0.0807307,5
792,0.57524157,high,0.16147017,1.0501361,0.066758625,2
793,0.5897484,high,0.08657634,1.2370906,0.078125216,3
794,0.5753206,high,0.079156086,1.0937768,0.101431675,4
795,0.47782582,medium,0.15372616,1.1611737,0.084168464,7
796,0.548581,high,0.085917346,1.1211982,0.07130822,8
797,0.4780705,medium,0.12670162,1.0473092,0.069638625,0
798,0.52536386,medium,0.14529598,1.0737034,0.087126255,2
799,0.47982454,medium,0.15816146,1.1806058,0.09016413,9
800,0.53441364,high,0.20659569,1.0324625,0.14443244,9
801,0.33585143,low,0.17827389,1.5954925,0.17431976,6
802,0.46309948,low,0.17103885,1.0002558,0.13021024,6
803,0.5535761,high,0.092402264,1.2887212,0.07850007,9
804,0.5685437,high,0.097315766,1.1027813,0.076864965,5
805,0.30327648,low,0.23098707,1.5704595,0.029638631,6
806,0.5861827,high,0.14497928,1.081761,0.09385168,8
807,0.26482427,low,0.40872118,1.0116732,0.48105246,1
808,0.56531584,high,0.081257485,1.0533501,0.09517959,3
809,0.4610545,low,0.13438366,1.0049481,0.14253926,6
810,0.56718886,high,0.10132115,1.1365842,0.099425815,4
811,0.60992277,high,0.08202087,1.0067642,0.12175112,5
812,0.47982293,medium,0.07581477,1.2490768,0.10748872,7
813,0.43102837,low,0.18432309,1.0466228,0.078292735,0
814,0.5329018,high,0.119244665,1.0161868,0.12317414,3
815,0.55970716,high,0.044975147,1.3259964,0.066503175,2
816,0.44646692,low,0.19014621,1.105389,0.2330501,1
817,0.49639928,medium,0.108164236,1.1782318,0.055898666,0
818,0.6008967,high,0.14149813,1.0223291,0.09579712,5
819,0.5886719,high,0.090983935,1.2574173,0.06329415,8
820,0.5322554,high,0.15571152,0.97801113,0.16692382,9
821,0.5930567,high,0.074120365,1.0614531,0.0718777,3
822,0.5981618,high,0.059264567,1.0954705,0.10987095,8
823,0.59147024,high,0.07765551,1.1533633,0.10512515,8
824,0.5060346,medium,0.09668444,1.0259671,0.10577478,5
825,0.38715482,low,0.060734827,1.7717253,0.12694256,1
826,0.52057326,medium,0.054950282,1.193514,0.09692629,6
827,0.42759305,low,0.21011218,1.0287099,0.3657713,1
828,0.55584097,high,0.10616986,1.0451448,0.09080159,2
829,0.5124939,medium,0.13024245,1.1517395,0.06473819,4
830,0.38736892,low,0.13286333,1.1341712,0.062986396,3
831,0.38453323,low,0.2852098,0.9903157,0.45829034,1
832,0.47242343,low,0.14035387,1.1081415,0.066638574,2
833,0.35883963,low,0.12844773,1.1826682,0.25501412,1
834,0.5828501,high,0.1030139,1.2883856,0.068853505,2
835,0.5330496,high,0.10616053,1.0594457,0.082498394,2
836,0.49419564,medium,0.11000519,1.1036537,0.09698187,6
