row_idx,kappa,lid,lof,density,forman,curvature_bin,y
356,0.41251707,0.22294874,1.0044504,1.913349,0.0015011822,medium,1.555
357,0.39345747,0.31506017,1.0030608,1.91914,0.0015011822,medium,1.969
358,0.41440558,0.1952669,1.0547951,1.7258787,0.0015011822,medium,2.791
359,0.44096577,0.087002724,1.0744694,1.5048088,0.0015011822,high,2.528
360,0.42051357,0.16575336,1.1758087,1.3899165,0.0015011822,medium,2.754
361,0.27942002,0.15192214,1.4122564,0.76850134,0.0015011822,low,2.5
362,0.39165604,0.1143632,1.1400456,1.1575805,0.0015011822,medium,3.298
363,0.43341208,0.08984259,1.1418102,1.1942933,0.0015011822,medium,1.955
364,0.37882417,0.25414106,1.0039514,1.9230397,0.0015011822,low,2.559
365,0.34167516,0.12624551,1.0466568,0.85181344,0.0015011822,low,3.111
366,0.37405276,0.15890878,1.3633329,0.8976688,0.0015011822,low,3.3
367,0.4207754,0.1523642,1.1884676,1.5031734,0.0015011822,medium,2.489
368,0.35343432,0.19783908,1.0884341,1.4071432,0.0015011822,low,1.429
369,0.4601847,0.2509636,1.0159312,1.9244142,0.0015011822,high,1.263
370,0.36511368,0.12477167,1.0098907,1.5003121,0.0015011822,low,1.358
371,0.3827051,0.27592918,1.022507,1.6895705,0.0015011822,low,1.306
372,0.4543956,0.13062543,1.0381023,1.4685874,0.0015011822,high,1.079
373,0.37808758,0.34945193,1.028591,1.4658657,0.0015011822,low,1.111
374,0.40993345,0.14790335,0.9970947,2.092534,0.0015011822,medium,1.22
375,0.44014633,0.37040854,0.99074274,2.09946,0.0015011822,high,1.18
376,0.47634393,0.16876008,1.013089,1.6116645,0.0015011822,high,0.952
377,0.35929704,0.18446095,1.1011604,1.407609,0.0015011822,low,0.943
378,0.46337163,0.13827842,1.0363729,1.6758198,0.0015011822,high,0.925
379,0.46698964,0.25630087,1.0111187,1.8457692,0.0015011822,high,0.918
380,0.4599802,0.25937307,0.99205995,2.3328218,0.0015011822,high,1.094
381,0.4016351,0.22058348,1.0833051,1.2779237,0.0015011822,medium,1.295
382,0.42965442,0.3722076,1.0017135,1.8269665,0.0015011822,medium,1.434
383,0.44502985,0.19677712,1.0528237,0.90188366,0.0015011822,high,0.982
384,0.44669944,0.18634418,1.0282735,1.6286855,0.0015011822,high,1.031
385,0.3482417,0.22091407,1.0027857,1.9931426,0.0015011822,low,2.768
386,0.38773316,0.14753436,1.0877346,1.3737237,0.0015011822,low,2.709
387,0.40232843,0.15198438,1.0169646,1.8631207,0.0015011822,medium,2.462
388,0.38887614,0.117593214,1.0185665,1.886841,0.0015011822,low,2.242
389,0.51486087,0.36605397,0.98691,2.32181,0.0015011822,high,2.291
390,0.43027478,0.22011046,1.00628,1.9648464,0.0015011822,medium,2.116
391,0.4376648,0.19738078,1.0332047,1.6527264,0.0015011822,medium,2.561
392,0.48318565,0.16909389,1.0475223,1.4563953,0.0015011822,high,2.063
393,0.37326616,0.14400522,1.0229384,1.9523461,0.0015011822,low,2.213
394,0.41957432,0.10920381,1.0580484,1.5007315,0.0015011822,medium,2.074
395,0.35530418,0.14428611,1.2056221,1.1199301,0.0015011822,low,3.5
396,0.37374622,0.27461368,1.01391,2.3306282,0.0015011822,low,2.182
397,0.34341568,0.18832555,1.0271307,1.559417,0.0015011822,low,2.167
398,0.34264594,0.16949445,1.1557648,1.1542133,0.0015011822,low,2.706
399,0.45653796,0.15930249,1.0054164,2.0064235,0.0015011822,high,2.614
400,0.4155885,0.34898245,0.9886429,2.295862,0.0015011822,medium,2.613
401,0.3837915,0.17573486,1.0524902,1.9723122,0.0015011822,low,2.322
402,0.43917292,0.14850618,0.9926062,1.8676238,0.0015011822,high,3.754
403,0.32436,0.2443636,1.1044472,1.4013565,0.0015011822,low,3.573
404,0.30681622,0.18538246,1.0445997,1.4685116,0.0015011822,low,3.744
405,0.19223136,0.18463078,1.0300883,1.5365784,0.0015011822,low,3.588
406,0.2815132,0.18641415,1.0115186,1.6460083,0.0015011822,low,4.175
407,0.3917241,0.30017775,1.0339515,1.4927285,0.0015011822,medium,4.305
408,0.36276054,0.41256297,0.9709739,2.1045926,0.0015011822,low,3.629
409,0.31991476,0.27511767,1.0275811,1.3049862,0.0015011822,low,3.97
410,0.40098828,0.32060617,1.0401012,1.8887362,0.0015011822,medium,3.468
411,0.3169018,0.22189689,1.1982373,1.2677027,0.0015011822,low,3.271
412,0.36367595,0.07666791,1.017442,1.760533,0.0015011822,low,2.901
413,0.3246243,0.10006837,0.9923282,1.878418,0.0015011822,low,2.92
414,0.33893043,0.3971624,1.0102661,2.2147393,0.0015011822,low,2.709
415,0.32410753,0.19019173,0.98958206,1.9541625,0.0015011822,low,3.711
416,0.3492334,0.2370659,1.0318599,1.7167019,0.0015011822,low,3.356
417,0.37842077,0.30615696,1.0681638,1.486567,0.0015011822,low,3.713
418,0.33990473,0.13380952,1.36918,0.9715446,0.0015011822,low,3.44
419,0.39321613,0.16144949,1.0263703,1.6425785,0.0015011822,medium,3.422
420,0.33517522,0.19946462,1.0063772,1.6467623,0.0015011822,low,3.709
421,0.39111418,0.19642662,1.0589594,1.5442742,0.0015011822,medium,3.5
422,0.4385494,0.19282706,1.0238919,1.9206632,0.0015011822,high,3.686
423,0.42615992,0.1999917,1.0118946,1.7214736,0.0015011822,medium,3.918
424,0.33649218,0.22148834,1.0433954,1.7319856,0.0015011822,low,4.153
425,0.39120817,0.20776105,1.0015597,2.1797318,0.0015011822,medium,2.849
426,0.42803454,0.29778776,1.0020343,2.185392,0.0015011822,medium,2.875
427,0.3450668,0.06400511,1.0171207,1.69909,0.0015011822,low,2.729
428,0.4805994,0.22548564,0.9764658,2.5585563,0.0015011822,high,2.596
429,0.315845,0.30936813,1.0528587,1.7706661,0.0015011822,low,2.545
430,0.45857733,0.19188316,1.0167233,1.8471729,0.0015011822,high,2.356
431,0.39985168,0.19266419,1.0141066,2.0586042,0.0015011822,medium,2.184
432,0.42515707,0.147511,0.9881566,2.3821561,0.0015011822,medium,2.292
433,0.4770332,0.24406075,0.9806214,2.3621984,0.0015011822,high,1.921
434,0.35664296,0.18549654,1.0118781,2.154468,0.0015011822,low,1.793
435,0.4443161,0.18025556,1.1577653,0.84590393,0.0015011822,high,1.875
436,0.39501995,0.17708685,1.0972737,1.0447944,0.0015011822,medium,1.388
437,0.34418893,0.1298629,1.0756859,0.8585718,0.0015011822,low,1.5
438,0.4521988,0.30816767,1.0850824,1.3113533,0.0015011822,high,1.406
439,0.38362098,0.3191387,1.1110502,1.1351738,0.0015011822,low,1.2
440,0.56636155,0.13320608,0.99092686,2.1852238,0.0015011822,high,1.448
441,0.4446993,0.43864954,1.0308639,2.074779,0.0015011822,high,1.448
442,0.42115724,0.301587,1.0133277,1.678871,0.0015011822,medium,2.455
443,0.24977905,0.22342078,1.1361507,1.3181118,0.0015011822,low,2.0
444,0.40064657,0.16044065,1.0075878,1.8675994,0.0015011822,medium,1.737
445,0.3728447,0.27578217,1.0292326,1.8504801,0.0015011822,low,1.856
446,0.33545047,0.2711463,1.0668712,1.4239546,0.0015011822,low,1.826
447,0.43815106,0.30895212,1.0055938,2.1614482,0.0015011822,medium,2.279
448,0.37595588,0.08679324,1.0298265,1.9273232,0.0015011822,low,2.207
449,0.40225834,0.14721158,0.99752617,1.9628828,0.0015011822,medium,2.12
450,0.32898414,0.38045093,1.1370538,1.4344118,0.0015011822,low,2.714
451,0.43887377,0.13647147,1.0587668,1.4145756,0.0015011822,high,2.688
452,0.34356618,0.1772153,1.0223615,1.7115211,0.0015011822,low,2.778
453,0.3737554,0.16537103,1.0233554,1.6991624,0.0015011822,low,3.325
454,0.246485,0.26779073,1.049682,1.9071615,0.0015011822,low,3.389
455,0.3272509,0.1823244,1.1417624,1.3337289,0.0015011822,low,2.875
456,0.41148913,0.10319747,1.1806706,0.9703416,0.0015011822,medium,3.846
457,0.42860848,0.19611353,1.2213401,0.9416477,0.0015011822,medium,3.714
458,0.43327266,0.13668977,1.3202828,0.74904186,0.0015011822,medium,3.5
459,0.44640142,0.18400994,1.5729748,0.6033614,0.0015011822,high,5.00001
460,0.35234886,0.14400616,1.4852073,0.4125796,0.0015011822,low,1.75
461,0.36801672,0.25259623,1.1877502,1.1163682,0.0015011822,low,2.417
462,0.3366421,0.26050666,1.0920304,1.258046,0.0015011822,low,2.167
463,0.37738204,0.20725003,1.0167366,1.9885064,0.0015011822,low,2.113
464,0.3150195,0.22515513,1.0333585,2.1482253,0.0015011822,low,2.102
465,0.38696265,0.18005845,1.0131629,1.8269464,0.0015011822,low,1.964
466,0.39160454,0.16344136,0.9905116,2.1713107,0.0015011822,medium,1.917
467,0.3530993,0.30653006,1.0229706,1.7617185,0.0015011822,low,1.823
468,0.4273675,0.15737176,1.043318,1.703206,0.0015011822,medium,1.75
469,0.48867732,0.15089972,1.0217265,1.8035828,0.0015011822,high,1.659
470,0.49735785,0.2085675,1.0295879,1.877787,0.0015011822,high,1.569
471,0.36547786,0.25559476,0.9826461,2.414459,0.0015011822,low,1.643
472,0.38432467,0.13301231,0.99760145,2.205844,0.0015011822,low,1.5
473,0.27859938,0.1556396,1.0102239,1.8971335,0.0015011822,low,1.505
474,0.40644503,0.11645885,1.0284814,1.912811,0.0015011822,medium,1.699
475,0.41776943,0.12881213,0.99697363,1.9237547,0.0015011822,medium,1.474
476,0.4342082,0.323975,0.9794444,2.240993,0.0015011822,medium,1.527
477,0.38358462,0.2727653,0.96870905,2.4121578,0.0015011822,low,1.827
478,0.3392223,0.25905564,1.0220085,1.6415137,0.0015011822,low,1.793
479,0.403939,0.41814733,1.0003803,2.3506215,0.0015011822,medium,1.577
480,0.32919365,0.17829078,1.1528102,1.4039471,0.0015011822,low,1.531
481,0.37413502,0.3554071,1.1194459,1.352191,0.0015011822,low,2.5
482,0.39488608,0.29459503,1.0433404,1.706598,0.0015011822,medium,2.063
483,0.43852532,0.10074294,1.0076976,2.1396613,0.0015011822,medium,2.188
484,0.34257406,0.19623722,1.0206393,1.8150799,0.0015011822,low,1.982
485,0.3722543,0.13467568,1.3005947,0.8693449,0.0015011822,low,2.536
486,0.41184074,0.26022536,1.013652,2.2037225,0.0015011822,medium,2.574
487,0.39815784,0.15503895,1.0523397,1.8084975,0.0015011822,medium,2.895
488,0.4706437,0.2362933,0.9986412,2.2081366,0.0015011822,high,2.417
489,0.4454797,0.15852939,1.0239774,1.6624866,0.0015011822,high,4.896
490,0.3100071,0.22884022,1.1406667,1.2690492,0.0015011822,low,4.462
491,0.38761985,0.2753209,1.0060979,2.167241,0.0015011822,low,4.563
492,0.26729333,0.16297294,1.1605002,1.3390117,0.0015011822,low,3.368
493,0.3086741,0.13877343,1.083265,1.4046841,0.0015011822,low,5.00001
494,0.29082376,0.24082083,1.1877172,1.097052,0.0015011822,low,5.00001
495,0.34734464,0.10752505,1.2093168,1.2238668,0.0015011822,low,3.769
496,0.2954914,0.43280944,1.0078897,2.4979477,0.0015011822,low,3.096
497,0.41391748,0.0900902,1.0552994,1.7926437,0.0015011822,medium,1.823
498,0.4306199,0.24050035,1.1134467,1.1684986,0.0015011822,medium,1.727
499,0.45174378,0.2648297,1.0319535,1.5597645,0.0015011822,high,1.508
500,0.31428862,0.2364147,1.0571834,1.4622581,0.0015011822,low,1.536
501,0.41571724,0.2306778,1.0827899,0.96994513,0.0015011822,medium,1.063
502,0.36969125,0.13055429,1.058057,1.4961977,0.0015011822,low,1.423
503,0.34740222,0.23273462,1.0820916,1.3358703,0.0015011822,low,1.194
504,0.36902422,0.1050191,1.0773258,1.4381136,0.0015011822,low,1.479
505,0.46003568,0.18646951,0.9972841,2.3403792,0.0015011822,high,1.329
506,0.48607522,0.1497057,1.0084536,1.8653144,0.0015011822,high,1.325
507,0.41828954,0.2603938,0.97852767,2.1941018,0.0015011822,medium,1.269
508,0.29567683,0.107799396,1.3601402,0.8253016,0.0015011822,low,1.438
509,0.3081056,0.44885132,1.007505,1.8449162,0.0015011822,low,5.00001
510,0.24626005,0.12604247,1.0439814,1.1083474,0.0015011822,low,5.00001
511,0.30972457,0.3423203,1.0644773,0.9690385,0.0015011822,low,5.00001
512,0.21676505,0.38881072,1.162244,0.9098345,0.0015011822,low,5.00001
513,0.37091994,0.44996762,1.019346,1.7533557,0.0015011822,low,4.661
514,0.20057917,0.4319765,1.2166259,0.83712566,0.0015011822,low,5.00001
515,0.31017214,0.24275126,1.1014864,1.4885153,0.0015011822,low,4.578
516,0.34468794,0.13429582,1.0613314,1.389772,0.0015011822,low,4.716
517,0.2966557,0.2668645,1.3953494,0.85723597,0.0015011822,low,5.00001
518,0.29857033,0.19492385,1.2021594,1.2813454,0.0015011822,low,3.986
519,0.46178287,0.22464466,1.0744073,1.6519169,0.0015011822,high,3.407
520,0.37767214,0.2555762,1.0424947,1.9684352,0.0015011822,low,2.899
521,0.34018314,0.24894308,1.0186296,1.7882469,0.0015011822,low,3.353
522,0.27472544,0.14289092,1.3687587,0.98404026,0.0015011822,low,3.33
523,0.47925192,0.110725194,1.0152723,1.8393533,0.0015011822,high,2.41
524,0.36730236,0.13338713,1.0746274,1.4772424,0.0015011822,low,1.896
525,0.37497437,0.22382338,0.99325746,2.3853269,0.0015011822,low,2.063
526,0.42056805,0.27589574,1.092134,1.9433278,0.0015011822,medium,2.157
527,0.41470098,0.13531154,1.0017406,1.905594,0.0015011822,medium,2.102
528,0.3582753,0.2202472,1.0450504,1.3360642,0.0015011822,low,2.088
529,0.3906821,0.17730074,1.0517149,1.6308265,0.0015011822,medium,1.979
530,0.427889,0.1253524,1.0131906,1.9116236,0.0015011822,medium,2.013
531,0.40375847,0.20639905,1.0009241,1.828054,0.0015011822,medium,1.908
532,0.41580462,0.17093392,1.0261848,1.9662622,0.0015011822,medium,2.079
533,0.4180873,0.22958112,1.0040771,1.9327917,0.0015011822,medium,2.153
534,0.41101772,0.24144554,1.0650535,1.4798576,0.0015011822,medium,2.129
535,0.43330055,0.18682589,1.083018,1.2619313,0.0015011822,medium,2.927
536,0.44967234,0.18678844,1.0672913,1.2443774,0.0015011822,high,2.75
537,0.4013682,0.14602594,1.2819743,0.8390291,0.0015011822,medium,2.0
538,0.43619204,0.1889561,1.1584743,1.262293,0.0015011822,medium,1.734
539,0.49839264,0.15376021,1.0088965,1.7384382,0.0015011822,high,1.022
540,0.29433012,0.1828904,1.0208855,2.0374362,0.0015011822,low,2.208
541,0.41662508,0.2383497,0.9984413,1.7717457,0.0015011822,medium,2.428
542,0.3614908,0.16376975,1.0931885,1.2489942,0.0015011822,low,2.654
543,0.32834965,0.15603754,1.0216542,1.4932388,0.0015011822,low,2.19
544,0.37019724,0.4435988,0.9851683,1.7077193,0.0015011822,low,2.821
545,0.43392593,0.17625165,1.213916,1.2182293,0.0015011822,medium,3.72
546,0.3745455,0.23544756,0.9939033,2.3149188,0.0015011822,low,2.258
547,0.43512964,0.26504636,1.0138539,2.035251,0.0015011822,medium,2.208
548,0.4218639,0.55802816,0.97098094,2.511382,0.0015011822,medium,2.345
549,0.3728389,0.28671035,0.9982399,2.2347128,0.0015011822,low,2.542
550,0.4086851,0.09836962,1.0292702,1.7717599,0.0015011822,medium,3.518
551,0.39815253,0.18322344,1.0570066,1.8168697,0.0015011822,medium,2.75
552,0.28390372,0.18287005,1.4212259,1.0530767,0.0015011822,low,4.054
553,0.40108287,0.1608252,0.98975015,2.5222137,0.0015011822,medium,2.281
554,0.41780216,0.40476754,1.0586703,1.8420871,0.0015011822,medium,2.34
555,0.43085086,0.17865062,1.0878425,1.4247035,0.0015011822,medium,1.625
556,0.27740794,0.2924803,1.0232788,1.8310003,0.0015011822,low,2.434
557,0.41354442,0.30558994,1.0382512,2.126556,0.0015011822,medium,2.738
558,0.384049,0.21217415,1.0185705,1.6495354,0.0015011822,low,2.485
559,0.41733903,0.16062133,0.98103744,2.3538527,0.0015011822,medium,2.44
560,0.4320659,0.2047232,0.9802054,2.2672687,0.0015011822,medium,2.409
561,0.26427168,0.23835567,1.0073755,1.7292025,0.0015011822,low,3.063
562,0.38708258,0.23455346,1.0151925,2.0439029,0.0015011822,low,2.4
563,0.38519102,0.21148738,1.0548385,1.5869658,0.0015011822,low,2.471
564,0.4719985,0.15758988,1.2006419,1.2267728,0.0015011822,high,2.866
565,0.35442865,0.19939153,1.003786,2.2608175,0.0015011822,low,2.667
566,0.39501417,0.17200352,0.96027106,2.5813475,0.0015011822,medium,2.298
567,0.40695584,0.25747934,1.0060393,2.0913339,0.0015011822,medium,2.293
568,0.39198685,0.13954139,1.0384934,1.7326818,0.0015011822,medium,2.284
569,0.37670618,0.2123677,1.0637382,1.5960958,0.0015011822,low,2.062
570,0.34910852,0.19837856,1.2783612,0.93869287,0.0015011822,low,3.507
571,0.41898096,0.19984846,1.017225,1.8566043,0.0015011822,medium,2.31
572,0.4260552,0.2254006,0.96873665,2.9945383,0.0015011822,medium,2.529
573,0.46096188,0.19709314,1.0435548,1.6400989,0.0015011822,high,3.539
574,0.4154955,0.22340105,1.0436947,1.6613401,0.0015011822,medium,2.917
575,0.4142508,0.15763237,1.0902504,1.1540192,0.0015011822,medium,1.0
576,0.33147,0.11976767,1.0728992,1.2385716,0.0015011822,low,3.416
577,0.2936172,0.2488332,1.2607367,1.121525,0.0015011822,low,4.125
578,0.37570453,0.13475698,1.0057868,1.9093444,0.0015011822,low,2.486
579,0.42192346,0.21636406,1.0335878,1.6486665,0.0015011822,medium,2.549
580,0.39306462,0.23133269,0.98304117,2.281325,0.0015011822,medium,2.415
581,0.3845774,0.19829255,0.9850069,2.171591,0.0015011822,low,2.952
582,0.3143767,0.1926616,1.0540959,1.8146435,0.0015011822,low,3.404
583,0.45463353,0.18383263,0.9737355,2.1269436,0.0015011822,high,2.747
584,0.41903955,0.18230413,0.99874055,2.0655448,0.0015011822,medium,2.386
585,0.40343016,0.09988764,1.048012,1.7210188,0.0015011822,medium,2.664
586,0.4116031,0.092555925,1.0257119,1.7714456,0.0015011822,medium,3.302
587,0.45955032,0.13733666,1.0024612,2.009954,0.0015011822,high,2.068
588,0.39849228,0.11082011,0.99414295,1.9105772,0.0015011822,medium,2.092
589,0.37413698,0.13400257,1.0009248,2.0865993,0.0015011822,low,1.958
590,0.44939733,0.10561149,0.9928395,2.1177504,0.0015011822,high,2.535
591,0.4733721,0.13295735,0.96381927,2.2243404,0.0015011822,high,2.418
592,0.4550146,0.15243341,1.057698,1.7758454,0.0015011822,high,2.525
593,0.4893365,0.24561207,0.96699995,2.2616897,0.0015011822,high,2.639
594,0.31055218,0.17026198,0.959751,2.2962158,0.0015011822,low,2.27
595,0.4306087,0.17259449,0.9825543,2.2241268,0.0015011822,medium,2.209
596,0.47999442,0.266129,1.0074152,2.0607975,0.0015011822,high,2.593
597,0.44784606,0.07138885,0.9901182,1.9936913,0.0015011822,high,2.325
598,0.39993733,0.3271942,0.97256947,2.4506347,0.0015011822,medium,2.316
599,0.5257971,0.19577864,0.99231267,2.3160973,0.0015011822,high,2.094
600,0.4236942,0.16716185,0.9903142,2.0029228,0.0015011822,medium,2.232
601,0.51700747,0.12371197,0.9846448,2.0975506,0.0015011822,high,2.099
602,0.35885876,0.22132793,0.99557704,1.9856359,0.0015011822,low,2.082
603,0.44949496,0.18068834,1.038998,1.6316732,0.0015011822,high,2.038
604,0.50241196,0.20067441,0.99257475,2.2259667,0.0015011822,high,1.957
605,0.34805465,0.13173944,1.0725574,1.5616511,0.0015011822,low,1.905
606,0.39503533,0.18472233,0.99281913,1.8095607,0.0015011822,medium,1.81
607,0.45910174,0.20887637,0.9915704,1.6921779,0.0015011822,high,1.849
608,0.31796992,0.1020755,1.3652005,0.8660972,0.0015011822,low,1.908
609,0.4430983,0.23512484,0.993799,1.9700233,0.0015011822,high,2.422
610,0.45648438,0.118516035,1.0733149,1.7694541,0.0015011822,high,1.883
611,0.39466,0.18790986,0.99471694,2.4961576,0.0015011822,medium,1.835
612,0.5040152,0.2777854,1.0011963,2.0918598,0.0015011822,high,2.042
613,0.4408123,0.29734024,1.02398,2.0363672,0.0015011822,high,2.519
614,0.36500692,0.10203063,1.0357985,1.7075516,0.0015011822,low,1.875
615,0.34255213,0.23078108,0.9697024,2.5344114,0.0015011822,low,1.982
616,0.39481032,0.32915875,1.045967,1.7890395,0.0015011822,medium,2.19
617,0.3077423,0.13095148,1.5302482,0.8352855,0.0015011822,low,2.75
618,0.47186518,0.1428442,1.0521425,1.7466087,0.0015011822,high,2.454
619,0.44551456,0.1320015,0.9887443,2.2148652,0.0015011822,high,1.775
620,0.39738876,0.119955376,0.97508174,2.190212,0.0015011822,medium,1.716
621,0.44901514,0.15748233,1.0212626,1.9290202,0.0015011822,high,1.833
622,0.4352808,0.22290063,1.0814183,1.5426351,0.0015011822,medium,1.75
623,0.42899573,0.33797446,1.0282458,2.0015628,0.0015011822,medium,1.567
624,0.35550988,0.09428435,1.1845157,1.1504675,0.0015011822,low,1.575
625,0.4520889,0.121490985,1.031529,1.7054577,0.0015011822,high,1.798
626,0.4902537,0.10614838,0.9899317,2.1270394,0.0015011822,high,2.055
627,0.40584612,0.24106912,0.98073804,2.2130458,0.0015011822,medium,1.789
628,0.42028517,0.17747599,1.069243,0.8613623,0.0015011822,medium,2.625
629,0.36250657,0.29803926,1.0147777,1.8369179,0.0015011822,low,1.65
630,0.45517838,0.3438232,0.9935787,2.3056228,0.0015011822,high,1.597
631,0.37354612,0.110327624,1.1581156,1.0568966,0.0015011822,low,1.583
632,0.49484128,0.18327743,1.0080385,1.8395437,0.0015011822,high,1.448
633,0.3619566,0.16021436,1.0742532,1.7492292,0.0015011822,low,1.663
634,0.36644542,0.2836516,0.98729336,2.1603577,0.0015011822,low,1.91
635,0.42014337,0.08506058,1.0581644,1.4630206,0.0015011822,medium,1.75
636,0.45248985,0.124838956,1.0431988,1.0877354,0.0015011822,high,1.375
637,0.34466147,0.10856691,1.0845735,1.1962701,0.0015011822,low,1.417
638,0.38352263,0.2759082,1.0109559,1.610138,0.0015011822,low,2.109
639,0.31941998,0.13423176,1.0177958,1.5693649,0.0015011822,low,1.983
640,0.5014745,0.13821846,0.98198575,1.9618065,0.0015011822,high,1.574
641,0.40721947,0.22385158,1.023312,1.8291527,0.0015011822,medium,2.647
642,0.42078537,0.23978335,1.0324033,1.6966559,0.0015011822,medium,2.184
643,0.4413848,0.19666868,1.0072066,2.1422145,0.0015011822,high,2.351
644,0.43826473,0.31026986,0.9911891,1.9300363,0.0015011822,medium,3.418
645,0.38647717,0.21184845,0.9872464,1.8276727,0.0015011822,low,3.673
646,0.4455608,0.12075662,0.9926668,2.0730782,0.0015011822,high,2.435
647,0.38360697,0.22488837,1.0007645,1.9233251,0.0015011822,low,1.679
648,0.32711303,0.17525013,1.2019335,0.96199036,0.0015011822,low,3.712
